1,2026/04/21 00:00:30,001122334455,TRAFFIC,end,vsys2,untrust,vpn,ethernet1/1,ethernet1/2,DNS-Allow,svc-api,svc-api,vsys1,trust,untrust,192.168.246.209,1.1.1.1,203.0.113.3,198.51.100.215,29612,443,25105,443,0x0,tcp,reset-both,1352295,5992,619,1,2026/04/21 00:00:30,57804246,0,48669,15404,11683,13176,32183,55741,0x0,ssh,business-and-economy,informational,client-to-server,862052,0x0,192.168.246.209,1.1.1.1,45,110,0,0,0,0,SG,SG,0,0,0,0,0,30462317,44966609,49025976,1048112,49075522,6986178,74964778,35619731,90163691,41811416,38024168,91225122
1,2026/04/21 00:00:33,004455667788,TRAFFIC,end,vsys1,trust,trust,ethernet1/1,ethernet1/2,VPN-Access,bob,alice,vsys1,trust,untrust,172.16.115.32,142.250.11.241,203.0.113.169,198.51.100.46,25139,22,34231,22,0x0,tcp,drop,2857012,7874,1733,1,2026/04/21 00:00:33,23416383,0,15445,39909,24127,39048,60570,42184,0x0,web-browsing,business-and-economy,informational,client-to-server,36784,0x0,172.16.115.32,142.250.11.241,30,100,0,0,0,0,IN,US,0,0,0,0,0,92875645,70433944,58173578,46524662,14011918,54605808,90462523,32820246,8801683,82696988,52386260,3965366
1,2026/04/21 00:00:36,009988776655,TRAFFIC,end,vsys2,vpn,vpn,ethernet1/1,ethernet1/2,Deny-Bad-IP,admin,bob,vsys1,trust,untrust,172.16.31.184,8.8.8.8,203.0.113.97,198.51.100.94,11112,80,58548,80,0x0,tcp,drop,308795,6036,4522,1,2026/04/21 00:00:36,15409648,0,45271,22069,22601,24333,26470,31071,0x0,dns,business-and-economy,informational,client-to-server,27782,0x0,172.16.31.184,8.8.8.8,16,105,0,0,0,0,US,US,0,0,0,0,0,70166104,79650115,50680425,48177200,50945868,73346504,67094232,68707628,25714001,70939883,47052163,96641923
1,2026/04/21 00:00:39,009988776655,TRAFFIC,end,vsys2,dmz,dmz,ethernet1/1,ethernet1/2,Deny-Bad-IP,unknown,bob,vsys1,trust,untrust,192.168.240.219,52.255.233.89,203.0.113.122,198.51.100.160,44463,123,39972,123,0x0,tcp,drop,586602,7480,4544,1,2026/04/21 00:00:39,34332358,0,37614,22196,26551,44405,295,8198,0x0,dns,business-and-economy,informational,client-to-server,71604,0x0,192.168.240.219,52.255.233.89,118,83,0,0,0,0,US,US,0,0,0,0,0,43972502,61811603,53287590,6369337,2096499,99572652,29680242,24780880,54558235,25091532,44004338,9244637
1,2026/04/21 00:00:42,009988776655,TRAFFIC,end,vsys2,dmz,untrust,ethernet1/1,ethernet1/2,Allow-Web,alice,alice,vsys1,trust,untrust,172.16.105.137,1.1.1.1,203.0.113.116,198.51.100.68,15044,123,23356,123,0x0,udp,drop,2224515,8019,2583,1,2026/04/21 00:00:42,43518446,0,38527,53866,61513,35459,9926,46377,0x0,dns,business-and-economy,informational,client-to-server,922723,0x0,172.16.105.137,1.1.1.1,109,2,0,0,0,0,DE,DE,0,0,0,0,0,53053593,75558133,3029770,56157795,36399831,48064617,66547696,628995,94978695,25285591,15266043,53574912
1,2026/04/21 00:00:45,001122334455,TRAFFIC,end,vsys2,dmz,untrust,ethernet1/1,ethernet1/2,Deny-Bad-IP,admin,svc-api,vsys1,trust,untrust,192.168.124.250,142.250.9.238,203.0.113.55,198.51.100.241,34826,8080,26368,8080,0x0,udp,allow,4380749,8990,2173,1,2026/04/21 00:00:45,50884065,0,54618,21482,17274,55698,15600,48450,0x0,dns,business-and-economy,informational,client-to-server,536851,0x0,192.168.124.250,142.250.9.238,2,41,0,0,0,0,IN,IN,0,0,0,0,0,70736318,86690001,39104342,35031699,18326100,64901484,4499764,22622602,50554810,91472311,45652600,52644462
1,2026/04/21 00:00:48,004455667788,TRAFFIC,end,vsys2,dmz,trust,ethernet1/1,ethernet1/2,Allow-Web,alice,bob,vsys1,trust,untrust,10.157.192.134,8.8.8.8,203.0.113.80,198.51.100.116,14525,22,54692,22,0x0,udp,allow,502448,3787,1462,1,2026/04/21 00:00:48,86225166,0,34347,23032,51723,28499,50631,39232,0x0,ssl,business-and-economy,informational,client-to-server,629760,0x0,10.157.192.134,8.8.8.8,114,68,0,0,0,0,DE,US,0,0,0,0,0,51875452,49742308,75912290,79512045,8519869,48390714,73195795,90721729,76765132,28740768,99971346,2945884
1,2026/04/21 00:00:51,004455667788,TRAFFIC,end,vsys1,vpn,trust,ethernet1/1,ethernet1/2,DNS-Allow,admin,bob,vsys1,trust,untrust,192.168.83.84,8.8.8.8,203.0.113.130,198.51.100.223,63422,8080,38583,8080,0x0,udp,deny,3776062,8150,4148,1,2026/04/21 00:00:51,83032001,0,16244,63561,6916,56965,52640,34253,0x0,office365,business-and-economy,informational,client-to-server,915787,0x0,192.168.83.84,8.8.8.8,106,11,0,0,0,0,IN,DE,0,0,0,0,0,83990215,20870964,75585802,11229109,49040800,64075327,96581673,17546749,65675400,20964204,67528852,82438582
1,2026/04/21 00:00:54,001122334455,TRAFFIC,end,vsys1,trust,trust,ethernet1/1,ethernet1/2,Block-RDP,alice,admin,vsys1,trust,untrust,192.168.238.38,8.8.8.8,203.0.113.179,198.51.100.104,4841,443,29074,443,0x0,tcp,reset-both,3601650,906,717,1,2026/04/21 00:00:54,38493046,0,8692,24580,33803,8820,54833,7006,0x0,web-browsing,business-and-economy,informational,client-to-server,966431,0x0,192.168.238.38,8.8.8.8,84,27,0,0,0,0,DE,IN,0,0,0,0,0,68503769,35784562,23032909,54939494,1175758,62680677,24493729,56048804,23347925,55942864,25760124,54274557
1,2026/04/21 00:00:57,001122334455,TRAFFIC,end,vsys1,dmz,trust,ethernet1/1,ethernet1/2,DNS-Allow,unknown,alice,vsys1,trust,untrust,192.168.2.164,8.8.8.8,203.0.113.194,198.51.100.22,55379,8443,54664,8443,0x0,tcp,deny,1170667,4091,1359,1,2026/04/21 00:00:57,96614463,0,13672,44962,47891,21417,36688,64329,0x0,dns,business-and-economy,informational,client-to-server,249204,0x0,192.168.2.164,8.8.8.8,21,99,0,0,0,0,GB,SG,0,0,0,0,0,18022375,37586879,54439427,71569629,22584971,86598426,32156798,43940111,97726876,17051179,97551877,23628988
1,2026/04/21 00:01:00,001122334455,TRAFFIC,end,vsys1,untrust,trust,ethernet1/1,ethernet1/2,Deny-Bad-IP,bob,admin,vsys1,trust,untrust,192.168.211.77,52.6.28.152,203.0.113.86,198.51.100.147,33571,53,50781,53,0x0,tcp,reset-both,842066,6406,2398,1,2026/04/21 00:01:00,21167927,0,42425,40925,20584,36332,38001,65410,0x0,dns,business-and-economy,informational,client-to-server,323341,0x0,192.168.211.77,52.6.28.152,12,37,0,0,0,0,GB,SG,0,0,0,0,0,64896855,63339189,98775089,20135533,77953289,53429965,59986292,59905438,61046736,69727769,1863652,68705544
1,2026/04/21 00:01:03,004455667788,TRAFFIC,end,vsys2,dmz,dmz,ethernet1/1,ethernet1/2,Deny-Bad-IP,alice,svc-api,vsys1,trust,untrust,192.168.90.165,8.8.8.8,203.0.113.107,198.51.100.212,8275,8080,57105,8080,0x0,tcp,reset-both,4318883,1868,1960,1,2026/04/21 00:01:03,83863804,0,13794,24523,62426,43905,11820,20114,0x0,ssh,business-and-economy,informational,client-to-server,176231,0x0,192.168.90.165,8.8.8.8,12,116,0,0,0,0,SG,US,0,0,0,0,0,18103662,80212194,88032894,5963754,68217480,60348904,95317212,98558253,90026059,96483210,86123271,82443596
1,2026/04/21 00:01:06,009988776655,TRAFFIC,end,vsys2,untrust,trust,ethernet1/1,ethernet1/2,Block-RDP,alice,unknown,vsys1,trust,untrust,10.78.197.192,8.8.8.8,203.0.113.26,198.51.100.128,18850,8080,50267,8080,0x0,udp,deny,4112654,3618,3230,1,2026/04/21 00:01:06,16149950,0,61206,4952,559,49206,53599,62187,0x0,dns,business-and-economy,informational,client-to-server,318413,0x0,10.78.197.192,8.8.8.8,63,72,0,0,0,0,GB,SG,0,0,0,0,0,78773234,38544802,35356230,46435724,16572601,59279224,31345352,55348667,84104052,88130343,8549670,1403314
1,2026/04/21 00:01:09,001122334455,TRAFFIC,end,vsys1,vpn,trust,ethernet1/1,ethernet1/2,Allow-Web,admin,alice,vsys1,trust,untrust,192.168.200.182,52.24.15.153,203.0.113.183,198.51.100.97,51205,123,64990,123,0x0,udp,drop,4598009,9436,2674,1,2026/04/21 00:01:09,25711216,0,26311,38737,15969,35701,57575,55802,0x0,ssl,business-and-economy,informational,client-to-server,706601,0x0,192.168.200.182,52.24.15.153,31,32,0,0,0,0,IN,IN,0,0,0,0,0,75047278,99067608,12513721,92601929,66226963,97337533,45445962,98157894,22257376,24640509,60887148,75746514
1,2026/04/21 00:01:12,009988776655,TRAFFIC,end,vsys1,untrust,untrust,ethernet1/1,ethernet1/2,VPN-Access,svc-api,alice,vsys1,trust,untrust,172.16.14.56,8.8.8.8,203.0.113.117,198.51.100.248,31484,8443,52673,8443,0x0,udp,allow,1016086,47,311,1,2026/04/21 00:01:12,77884314,0,21359,55407,63525,64547,50359,44108,0x0,ms-rdp,business-and-economy,informational,client-to-server,942026,0x0,172.16.14.56,8.8.8.8,93,12,0,0,0,0,SG,GB,0,0,0,0,0,83669852,16429251,50065734,5749660,96336200,84860297,73611928,80523626,12435808,75556473,90500356,72877171
1,2026/04/21 00:01:15,001122334455,TRAFFIC,end,vsys2,trust,vpn,ethernet1/1,ethernet1/2,Allow-Web,bob,bob,vsys1,trust,untrust,192.168.121.37,1.1.1.1,203.0.113.20,198.51.100.80,20071,443,48280,443,0x0,udp,drop,2281132,4493,1845,1,2026/04/21 00:01:15,84322720,0,3896,12153,38176,17595,59027,17744,0x0,web-browsing,business-and-economy,informational,client-to-server,313912,0x0,192.168.121.37,1.1.1.1,66,119,0,0,0,0,IN,IN,0,0,0,0,0,31404700,3077251,93741873,34756643,55714782,7273253,92282208,25663278,87475405,59081309,12115568,24248787
1,2026/04/21 00:01:18,009988776655,TRAFFIC,end,vsys2,untrust,dmz,ethernet1/1,ethernet1/2,Block-RDP,bob,admin,vsys1,trust,untrust,172.16.225.244,52.183.27.102,203.0.113.31,198.51.100.46,47789,8080,56861,8080,0x0,tcp,deny,4472320,5612,2813,1,2026/04/21 00:01:18,15995771,0,16820,4711,31495,64443,10478,37488,0x0,dns,business-and-economy,informational,client-to-server,187454,0x0,172.16.225.244,52.183.27.102,68,92,0,0,0,0,IN,SG,0,0,0,0,0,18291218,67603484,60687861,32855200,35378292,31224064,81084918,79572988,67536372,65517932,88437685,49008807
1,2026/04/21 00:01:21,001122334455,TRAFFIC,end,vsys1,dmz,untrust,ethernet1/1,ethernet1/2,Deny-Bad-IP,unknown,alice,vsys1,trust,untrust,172.16.180.106,1.1.1.1,203.0.113.241,198.51.100.112,13083,22,56684,22,0x0,tcp,allow,4706967,145,3407,1,2026/04/21 00:01:21,27128493,0,33523,47460,28526,2343,20664,5421,0x0,dns,business-and-economy,informational,client-to-server,276364,0x0,172.16.180.106,1.1.1.1,20,44,0,0,0,0,US,IN,0,0,0,0,0,6052009,78605103,23940529,81069822,15046218,13866437,3404835,48578521,85510694,27059988,16867617,8131052
1,2026/04/21 00:01:24,001122334455,TRAFFIC,end,vsys1,vpn,vpn,ethernet1/1,ethernet1/2,Block-RDP,svc-api,svc-api,vsys1,trust,untrust,10.103.133.13,52.113.93.118,203.0.113.130,198.51.100.128,55443,443,38197,443,0x0,udp,drop,4766384,6595,1055,1,2026/04/21 00:01:24,81914624,0,59051,41366,21235,63975,478,51614,0x0,quic,business-and-economy,informational,client-to-server,461980,0x0,10.103.133.13,52.113.93.118,68,46,0,0,0,0,US,SG,0,0,0,0,0,51417149,87474863,6509274,59005843,45951437,33845329,76404158,66355103,34804988,78314481,59185934,65989528
1,2026/04/21 00:01:27,009988776655,TRAFFIC,end,vsys1,trust,vpn,ethernet1/1,ethernet1/2,VPN-Access,alice,bob,vsys1,trust,untrust,172.16.103.106,8.8.8.8,203.0.113.104,198.51.100.9,48696,80,26105,80,0x0,udp,deny,3027657,8045,750,1,2026/04/21 00:01:27,68229405,0,4297,65445,6455,59539,59628,9524,0x0,ms-rdp,business-and-economy,informational,client-to-server,892366,0x0,172.16.103.106,8.8.8.8,32,17,0,0,0,0,IN,IN,0,0,0,0,0,89281399,17877399,83416433,63506612,48533081,75800413,58006233,43549837,44736850,86138165,7251146,44132592
1,2026/04/21 00:01:30,001122334455,TRAFFIC,end,vsys1,vpn,trust,ethernet1/1,ethernet1/2,Deny-Bad-IP,admin,bob,vsys1,trust,untrust,10.54.74.13,52.54.67.244,203.0.113.102,198.51.100.238,1871,8080,42811,8080,0x0,tcp,drop,1967540,4736,2743,1,2026/04/21 00:01:30,23006194,0,48744,55054,16380,21338,11118,5778,0x0,quic,business-and-economy,informational,client-to-server,328720,0x0,10.54.74.13,52.54.67.244,37,102,0,0,0,0,GB,US,0,0,0,0,0,28378394,86556690,54662656,2963191,13336006,14387062,67034554,48687298,53687189,65389492,13533138,28033770
1,2026/04/21 00:01:33,004455667788,TRAFFIC,end,vsys2,vpn,trust,ethernet1/1,ethernet1/2,DNS-Allow,bob,svc-api,vsys1,trust,untrust,172.16.158.105,52.243.51.149,203.0.113.16,198.51.100.126,14164,443,53329,443,0x0,tcp,drop,3824210,8258,2536,1,2026/04/21 00:01:33,51557580,0,50125,18051,34304,26823,24065,11692,0x0,quic,business-and-economy,informational,client-to-server,183228,0x0,172.16.158.105,52.243.51.149,79,84,0,0,0,0,US,DE,0,0,0,0,0,42891685,62526385,75300940,8279176,29812126,15057797,25541496,24519213,56160857,15628332,41622563,11699119
1,2026/04/21 00:01:36,001122334455,TRAFFIC,end,vsys1,dmz,untrust,ethernet1/1,ethernet1/2,VPN-Access,alice,alice,vsys1,trust,untrust,10.193.112.134,52.85.8.42,203.0.113.232,198.51.100.64,40482,80,57317,80,0x0,udp,allow,1728707,6467,4974,1,2026/04/21 00:01:36,7384135,0,52579,65328,29846,18946,47837,3172,0x0,ms-rdp,business-and-economy,informational,client-to-server,815284,0x0,10.193.112.134,52.85.8.42,85,89,0,0,0,0,DE,IN,0,0,0,0,0,51850765,87761184,23117603,10988555,72107915,5618384,68276288,74201620,57195861,48945950,48211987,81791267
1,2026/04/21 00:01:39,009988776655,TRAFFIC,end,vsys1,untrust,dmz,ethernet1/1,ethernet1/2,Allow-Web,admin,bob,vsys1,trust,untrust,192.168.246.30,1.1.1.1,203.0.113.29,198.51.100.185,33293,8080,29723,8080,0x0,udp,drop,3557016,1045,4587,1,2026/04/21 00:01:39,43761982,0,29536,33381,44380,23719,52511,3072,0x0,ms-rdp,business-and-economy,informational,client-to-server,914713,0x0,192.168.246.30,1.1.1.1,80,20,0,0,0,0,IN,DE,0,0,0,0,0,31369162,68265330,49939786,69922030,18709716,55723401,81807443,65724789,29777158,99460926,9580243,13354570
1,2026/04/21 00:01:42,004455667788,TRAFFIC,end,vsys1,trust,dmz,ethernet1/1,ethernet1/2,Block-RDP,alice,admin,vsys1,trust,untrust,192.168.60.175,52.87.207.195,203.0.113.87,198.51.100.241,38376,22,59690,22,0x0,udp,allow,4214066,5197,369,1,2026/04/21 00:01:42,77130097,0,5194,57806,44069,16446,50727,9751,0x0,dns,business-and-economy,informational,client-to-server,646172,0x0,192.168.60.175,52.87.207.195,78,21,0,0,0,0,IN,US,0,0,0,0,0,39708110,71068643,95910341,79448744,94370742,89924912,66102885,17145734,36644258,23651377,29509126,34246702
1,2026/04/21 00:01:45,009988776655,TRAFFIC,end,vsys2,dmz,dmz,ethernet1/1,ethernet1/2,Allow-Web,unknown,bob,vsys1,trust,untrust,172.16.170.253,142.250.56.163,203.0.113.198,198.51.100.103,14855,443,23216,443,0x0,udp,reset-both,3739054,3220,1175,1,2026/04/21 00:01:45,2169506,0,15457,7205,61912,38742,60305,40605,0x0,ssl,business-and-economy,informational,client-to-server,347361,0x0,172.16.170.253,142.250.56.163,63,111,0,0,0,0,DE,US,0,0,0,0,0,43914478,89326119,76311103,8634182,16711846,4049250,16533503,52386785,4665587,77947770,90066879,30217472
1,2026/04/21 00:01:48,001122334455,TRAFFIC,end,vsys2,vpn,trust,ethernet1/1,ethernet1/2,Allow-Web,bob,bob,vsys1,trust,untrust,10.187.71.154,142.250.250.227,203.0.113.219,198.51.100.105,34161,53,42979,53,0x0,udp,allow,1174688,9965,4161,1,2026/04/21 00:01:48,19407175,0,3038,12093,25076,27774,48592,36717,0x0,office365,business-and-economy,informational,client-to-server,208876,0x0,10.187.71.154,142.250.250.227,17,20,0,0,0,0,DE,DE,0,0,0,0,0,17556179,18831452,15608877,53456408,63801882,32549787,23779533,92017314,17287297,69898020,31996430,2367973
1,2026/04/21 00:01:51,009988776655,TRAFFIC,end,vsys2,dmz,vpn,ethernet1/1,ethernet1/2,Allow-Web,bob,unknown,vsys1,trust,untrust,10.69.228.189,8.8.8.8,203.0.113.36,198.51.100.160,18573,3389,51826,3389,0x0,udp,allow,2188052,7448,4434,1,2026/04/21 00:01:51,89512174,0,20708,55488,11890,16081,25998,60205,0x0,quic,business-and-economy,informational,client-to-server,460214,0x0,10.69.228.189,8.8.8.8,93,60,0,0,0,0,IN,GB,0,0,0,0,0,21837637,25099678,8664797,59384691,22740945,50137802,65292544,44000931,71456769,53044489,7365964,59486061
1,2026/04/21 00:01:54,004455667788,TRAFFIC,end,vsys2,untrust,untrust,ethernet1/1,ethernet1/2,Deny-Bad-IP,svc-api,unknown,vsys1,trust,untrust,10.225.33.196,52.47.63.54,203.0.113.123,198.51.100.145,6847,22,43694,22,0x0,tcp,drop,4769506,8463,375,1,2026/04/21 00:01:54,24507583,0,43705,9505,54553,58013,10729,28482,0x0,dns,business-and-economy,informational,client-to-server,305075,0x0,10.225.33.196,52.47.63.54,28,90,0,0,0,0,DE,US,0,0,0,0,0,51780372,5292791,19146655,88626689,77203316,37380943,69336780,98879118,87071680,41894499,57107575,99840849
1,2026/04/21 00:01:57,001122334455,TRAFFIC,end,vsys1,vpn,untrust,ethernet1/1,ethernet1/2,VPN-Access,unknown,bob,vsys1,trust,untrust,192.168.14.22,1.1.1.1,203.0.113.168,198.51.100.44,39139,80,40257,80,0x0,tcp,reset-both,4784929,6326,2205,1,2026/04/21 00:01:57,80570513,0,22456,64,59373,51257,40198,9864,0x0,ssh,business-and-economy,informational,client-to-server,294209,0x0,192.168.14.22,1.1.1.1,5,27,0,0,0,0,IN,IN,0,0,0,0,0,18993519,60043528,59564908,47500629,53340137,35233855,71970841,36534227,59505571,40252428,88169900,92362253
1,2026/04/21 00:02:00,009988776655,TRAFFIC,end,vsys2,untrust,dmz,ethernet1/1,ethernet1/2,VPN-Access,svc-api,svc-api,vsys1,trust,untrust,172.16.251.147,8.8.8.8,203.0.113.110,198.51.100.152,41948,443,47744,443,0x0,tcp,drop,742006,6148,1037,1,2026/04/21 00:02:00,39297413,0,34596,32568,26437,62210,18949,26720,0x0,ssl,business-and-economy,informational,client-to-server,993151,0x0,172.16.251.147,8.8.8.8,116,37,0,0,0,0,DE,GB,0,0,0,0,0,6210516,59388484,42829029,39046554,91909258,3904114,2689042,74495571,93878083,80512096,98634330,41031515
1,2026/04/21 00:02:03,009988776655,TRAFFIC,end,vsys2,vpn,vpn,ethernet1/1,ethernet1/2,Allow-Web,admin,bob,vsys1,trust,untrust,10.32.76.42,8.8.8.8,203.0.113.99,198.51.100.180,36805,8080,46586,8080,0x0,tcp,reset-both,3223764,4815,4056,1,2026/04/21 00:02:03,30631493,0,61212,18851,32287,55516,10272,38343,0x0,office365,business-and-economy,informational,client-to-server,809253,0x0,10.32.76.42,8.8.8.8,27,56,0,0,0,0,US,GB,0,0,0,0,0,75600875,27471801,26835999,1511673,72887914,91334624,13974603,57386888,93698945,39626039,60553136,81237483
1,2026/04/21 00:02:06,001122334455,TRAFFIC,end,vsys1,untrust,vpn,ethernet1/1,ethernet1/2,DNS-Allow,admin,bob,vsys1,trust,untrust,10.157.108.124,1.1.1.1,203.0.113.89,198.51.100.248,42282,22,28059,22,0x0,tcp,reset-both,894460,2153,887,1,2026/04/21 00:02:06,51018712,0,22867,34952,25894,33509,17721,15667,0x0,ms-rdp,business-and-economy,informational,client-to-server,715051,0x0,10.157.108.124,1.1.1.1,118,86,0,0,0,0,GB,US,0,0,0,0,0,98846207,39299370,30799268,96174605,74010132,35457881,12643988,56271154,15031578,54281701,53108803,5152044
1,2026/04/21 00:02:09,001122334455,TRAFFIC,end,vsys1,vpn,trust,ethernet1/1,ethernet1/2,Deny-Bad-IP,admin,bob,vsys1,trust,untrust,192.168.82.100,1.1.1.1,203.0.113.233,198.51.100.213,17035,80,43832,80,0x0,tcp,deny,3399519,3331,2930,1,2026/04/21 00:02:09,91296821,0,33321,29530,11256,40338,3773,59088,0x0,office365,business-and-economy,informational,client-to-server,853510,0x0,192.168.82.100,1.1.1.1,45,73,0,0,0,0,DE,SG,0,0,0,0,0,52503937,11454683,59170813,28434792,43912251,3427688,5633549,78959702,47041596,81110327,35145275,54294156
1,2026/04/21 00:02:12,009988776655,TRAFFIC,end,vsys1,untrust,dmz,ethernet1/1,ethernet1/2,DNS-Allow,unknown,admin,vsys1,trust,untrust,10.223.41.112,142.250.121.182,203.0.113.151,198.51.100.198,34400,8080,55040,8080,0x0,tcp,deny,4393364,8021,3834,1,2026/04/21 00:02:12,53361035,0,31796,53787,17401,19148,3963,63121,0x0,ms-rdp,business-and-economy,informational,client-to-server,629971,0x0,10.223.41.112,142.250.121.182,81,116,0,0,0,0,SG,SG,0,0,0,0,0,80215585,23564265,12076825,79895542,21733419,5691817,43328908,23916252,67209422,58451980,16039745,18938950
